invoice_id|invoice_no|customer_id|issue_date|due_date|status|total_amount
1155|INV-2026-01155|47|2026-03-17|2026-05-16|Paid|1057.91
1156|INV-2026-01156|65|2026-01-05|2026-03-06|Paid|1818.64
1157|INV-2026-01157|52|2026-03-11|2026-03-25|Paid|1833.25
1158|INV-2025-01158|2|2025-07-02|2025-08-31|Paid|27902.39
1159|INV-2026-01159|66|2026-07-20|2026-08-19|Paid|1561.72
1160|INV-2025-01160|65|2025-12-30|2026-02-28|Paid|34027.20
1161|INV-2025-01161|52|2025-12-06|2025-12-20|Paid|2495.82
1162|INV-2026-01162|11|2026-03-15|2026-04-14|Paid|10899.02
1163|INV-2025-01163|49|2025-07-04|2025-08-18|Paid|2963.58
1164|INV-2026-01164|55|2026-08-02|2026-09-16|Paid|20670.47
1165|INV-2025-01165|35|2025-08-03|2025-09-17|Paid|9668.99
1166|INV-2025-01166|74|2025-06-17|2025-09-15|Paid|20632.57
1167|INV-2025-01167|43|2025-06-13|2025-08-12|Overdue|13148.88
1168|INV-2026-01168|14|2026-08-09|2026-10-08|Open|271.81
1169|INV-2026-01169|49|2026-09-01|2026-10-16|Paid|54962.22
1170|INV-2026-01170|26|2026-07-06|2026-08-20|Overdue|1931.77
1171|INV-2026-01171|80|2026-02-11|2026-03-13|Paid|16171.03
1172|INV-2026-01172|62|2026-07-26|2026-10-24|Paid|12448.94
1173|INV-2025-01173|64|2025-09-21|2025-10-21|Paid|10641.96
1174|INV-2026-01174|16|2026-03-28|2026-04-27|Paid|14554.24
1175|INV-2025-01175|27|2025-04-12|2025-05-27|Paid|7683.68
1176|INV-2025-01176|64|2025-07-11|2025-08-10|Paid|14524.96
1177|INV-2025-01177|40|2025-12-17|2026-01-31|Paid|18414.67
1178|INV-2025-01178|21|2025-03-06|2025-05-05|Paid|7786.49
1179|INV-2026-01179|59|2026-08-20|2026-09-03|Paid|13018.69
1180|INV-2026-01180|14|2026-01-03|2026-03-04|Paid|2106.40
1181|INV-2026-01181|4|2026-08-20|2026-10-04|Paid|1179.96
1182|INV-2025-01182|60|2025-01-03|2025-04-03|Paid|9045.41
1183|INV-2025-01183|70|2025-07-13|2025-07-27|Paid|12204.76
1184|INV-2025-01184|32|2025-09-22|2025-10-06|Paid|2380.17
1185|INV-2026-01185|67|2026-04-14|2026-06-13|Paid|3714.58
1186|INV-2026-01186|76|2026-07-10|2026-08-24|Overdue|8585.90
1187|INV-2026-01187|2|2026-02-23|2026-04-24|Paid|2731.36
1188|INV-2025-01188|54|2025-07-25|2025-10-23|Paid|1629.93
1189|INV-2025-01189|43|2025-06-30|2025-08-29|Paid|3690.55
1190|INV-2026-01190|2|2026-06-01|2026-07-31|Paid|3922.65
1191|INV-2025-01191|36|2025-11-11|2025-11-25|Paid|15214.90
1192|INV-2025-01192|58|2025-12-28|2026-01-27|Paid|3615.64
1193|INV-2025-01193|23|2025-07-23|2025-08-22|Paid|8102.52
1194|INV-2026-01194|36|2026-08-02|2026-08-16|Paid|6270.35
1195|INV-2025-01195|53|2025-04-06|2025-07-05|Paid|6789.28
1196|INV-2026-01196|48|2026-04-11|2026-05-11|Paid|3262.62
1197|INV-2026-01197|72|2026-02-07|2026-03-09|Paid|828.20
1198|INV-2025-01198|63|2025-03-05|2025-04-19|Paid|4428.52
1199|INV-2026-01199|43|2026-07-07|2026-09-05|Overdue|4001.46
1200|INV-2025-01200|24|2025-06-26|2025-09-24|Paid|6041.96
1201|INV-2025-01201|80|2025-10-24|2025-11-23|Paid|1155.98
1202|INV-2025-01202|50|2025-08-28|2025-10-12|Paid|6765.94
1203|INV-2026-01203|69|2026-02-23|2026-03-09|Paid|26503.32
1204|INV-2026-01204|6|2026-05-02|2026-07-31|Paid|7365.75
1205|INV-2026-01205|66|2026-06-17|2026-07-17|Paid|12729.80
1206|INV-2025-01206|21|2025-10-18|2025-12-17|Paid|1083.13
1207|INV-2026-01207|25|2026-09-14|2026-10-29|Open|4574.64
1208|INV-2025-01208|5|2025-07-01|2025-07-15|Paid|18645.53
1209|INV-2026-01209|1|2026-08-15|2026-10-14|Paid|356.06
1210|INV-2025-01210|49|2025-04-16|2025-05-31|Paid|18779.88
1211|INV-2026-01211|7|2026-03-15|2026-04-29|Paid|3720.54
1212|INV-2026-01212|37|2026-03-20|2026-04-19|Paid|1596.67
1213|INV-2025-01213|11|2025-08-02|2025-09-01|Paid|6905.95
1214|INV-2026-01214|54|2026-09-12|2026-12-11|Paid|774.45
1215|INV-2025-01215|8|2025-02-19|2025-03-21|Paid|16665.69
1216|INV-2025-01216|64|2025-03-12|2025-04-11|Paid|38412.10
1217|INV-2025-01217|55|2025-01-13|2025-02-27|Overdue|6128.41
1218|INV-2026-01218|1|2026-06-14|2026-08-13|Paid|2514.87
1219|INV-2025-01219|38|2025-06-04|2025-07-04|Paid|18746.75
1220|INV-2025-01220|10|2025-12-20|2026-02-18|Paid|2419.88
1221|INV-2025-01221|69|2025-02-22|2025-03-08|Paid|25527.19
1222|INV-2026-01222|15|2026-01-16|2026-02-15|Paid|3232.82
1223|INV-2025-01223|73|2025-12-24|2026-01-23|Overdue|6116.54
1224|INV-2025-01224|14|2025-08-23|2025-10-22|Overdue|3770.10
1225|INV-2025-01225|40|2025-03-28|2025-05-12|Overdue|358.32
1226|INV-2026-01226|76|2026-06-20|2026-08-04|Overdue|4199.27
1227|INV-2025-01227|26|2025-03-23|2025-05-07|Paid|15391.12
1228|INV-2026-01228|42|2026-04-04|2026-06-03|Paid|5215.56
1229|INV-2025-01229|43|2025-12-15|2026-02-13|Overdue|759.60
1230|INV-2025-01230|10|2025-05-17|2025-07-16|Paid|14940.89
1231|INV-2025-01231|64|2025-08-23|2025-09-22|Paid|16787.71
1232|INV-2026-01232|43|2026-07-05|2026-09-03|Paid|5503.94
1233|INV-2025-01233|5|2025-10-22|2025-11-05|Overdue|7348.27
1234|INV-2026-01234|36|2026-04-19|2026-05-03|Paid|3424.37
1235|INV-2025-01235|78|2025-03-13|2025-04-27|Paid|5142.33
1236|INV-2025-01236|70|2025-12-31|2026-01-14|Paid|4929.40
1237|INV-2026-01237|78|2026-06-14|2026-07-29|Paid|22986.60
1238|INV-2026-01238|14|2026-06-03|2026-08-02|Overdue|12165.92
1239|INV-2026-01239|61|2026-08-19|2026-09-18|Paid|5169.47
1240|INV-2025-01240|41|2025-01-28|2025-03-14|Paid|17863.51
1241|INV-2025-01241|33|2025-01-29|2025-03-30|Paid|5816.00
1242|INV-2025-01242|73|2025-09-20|2025-10-20|Paid|6029.15
1243|INV-2026-01243|55|2026-03-05|2026-04-19|Overdue|2160.43
1244|INV-2026-01244|41|2026-09-15|2026-10-30|Paid|4064.92
1245|INV-2026-01245|49|2026-08-28|2026-10-12|Paid|5750.31
1246|INV-2026-01246|53|2026-03-15|2026-06-13|Paid|4247.04
1247|INV-2026-01247|26|2026-06-26|2026-08-10|Overdue|3776.69
1248|INV-2025-01248|26|2025-06-02|2025-07-17|Overdue|1525.86
1249|INV-2025-01249|72|2025-11-22|2025-12-22|Overdue|24609.37
1250|INV-2025-01250|77|2025-04-07|2025-06-06|Paid|1958.82
1251|INV-2026-01251|9|2026-09-02|2026-10-02|Paid|11784.68
1252|INV-2026-01252|27|2026-07-17|2026-08-31|Paid|13589.23
1253|INV-2025-01253|66|2025-01-16|2025-02-15|Paid|14074.14
1254|INV-2025-01254|80|2025-09-29|2025-10-29|Paid|6869.00
1255|INV-2025-01255|71|2025-02-16|2025-04-17|Paid|10484.75
1256|INV-2026-01256|36|2026-05-16|2026-05-30|Paid|5307.56
1257|INV-2025-01257|14|2025-03-24|2025-05-23|Paid|4799.92
1258|INV-2025-01258|24|2025-09-14|2025-12-13|Overdue|4940.42
1259|INV-2025-01259|16|2025-11-12|2025-12-12|Paid|15999.68
1260|INV-2026-01260|42|2026-07-17|2026-09-15|Overdue|4977.69
1261|INV-2025-01261|2|2025-10-27|2025-12-26|Paid|10589.16
1262|INV-2025-01262|65|2025-09-18|2025-11-17|Paid|12543.27
1263|INV-2026-01263|39|2026-04-01|2026-05-16|Overdue|3824.85
1264|INV-2025-01264|3|2025-06-23|2025-07-23|Paid|9620.50
1265|INV-2026-01265|46|2026-04-29|2026-06-13|Paid|245.40
1266|INV-2026-01266|74|2026-01-20|2026-04-20|Paid|9284.65
1267|INV-2025-01267|75|2025-09-04|2025-09-18|Paid|8703.00
1268|INV-2026-01268|75|2026-02-09|2026-02-23|Paid|6461.74
1269|INV-2025-01269|77|2025-08-25|2025-10-24|Paid|3087.07
1270|INV-2026-01270|68|2026-08-02|2026-10-01|Paid|2046.02
1271|INV-2026-01271|75|2026-02-24|2026-03-10|Paid|4482.76
1272|INV-2025-01272|16|2025-06-29|2025-07-29|Paid|14028.74
1273|INV-2025-01273|41|2025-05-01|2025-06-15|Paid|10128.27
1274|INV-2026-01274|39|2026-08-28|2026-10-12|Open|2334.14
1275|INV-2025-01275|35|2025-11-25|2026-01-09|Paid|27449.24
1276|INV-2026-01276|16|2026-08-28|2026-09-27|Paid|6749.74
1277|INV-2026-01277|20|2026-09-20|2026-10-20|Open|2220.22
1278|INV-2025-01278|62|2025-04-24|2025-07-23|Overdue|4857.79
1279|INV-2025-01279|17|2025-06-04|2025-07-04|Paid|3578.35
1280|INV-2026-01280|39|2026-01-08|2026-02-22|Paid|2053.48
1281|INV-2026-01281|56|2026-04-18|2026-06-02|Paid|8069.58
1282|INV-2025-01282|31|2025-09-15|2025-10-15|Paid|24591.20
1283|INV-2025-01283|71|2025-06-08|2025-08-07|Overdue|17000.31
1284|INV-2025-01284|3|2025-01-25|2025-02-24|Paid|129.33
1285|INV-2026-01285|3|2026-01-30|2026-03-01|Paid|15584.72
1286|INV-2025-01286|8|2025-09-25|2025-10-25|Paid|18847.78
1287|INV-2025-01287|10|2025-11-16|2026-01-15|Paid|13268.35
1288|INV-2026-01288|31|2026-08-21|2026-09-20|Paid|7021.03
1289|INV-2025-01289|78|2025-05-21|2025-07-05|Paid|16963.80
1290|INV-2025-01290|5|2025-06-21|2025-07-05|Paid|22755.03
1291|INV-2025-01291|42|2025-07-08|2025-09-06|Overdue|777.94
1292|INV-2026-01292|38|2026-03-22|2026-04-21|Paid|30059.26
1293|INV-2025-01293|78|2025-02-04|2025-03-21|Paid|3943.83
1294|INV-2025-01294|21|2025-02-17|2025-04-18|Paid|15619.67
1295|INV-2025-01295|3|2025-08-23|2025-09-22|Paid|11792.09
1296|INV-2026-01296|23|2026-05-14|2026-06-13|Paid|14311.57
1297|INV-2025-01297|11|2025-10-02|2025-11-01|Paid|11827.25
1298|INV-2025-01298|64|2025-10-07|2025-11-06|Paid|7521.45
1299|INV-2026-01299|53|2026-09-20|2026-12-19|Paid|10820.47
1300|INV-2026-01300|65|2026-07-13|2026-09-11|Paid|2777.91
1301|INV-2025-01301|32|2025-12-10|2025-12-24|Paid|2025.65
1302|INV-2025-01302|56|2025-04-28|2025-06-12|Paid|10718.19
1303|INV-2026-01303|1|2026-02-14|2026-04-15|Paid|12155.36
1304|INV-2026-01304|32|2026-02-22|2026-03-08|Paid|8526.54
1305|INV-2026-01305|70|2026-07-05|2026-07-19|Paid|10240.96
1306|INV-2025-01306|57|2025-10-08|2025-11-22|Overdue|1087.68
1307|INV-2026-01307|20|2026-05-02|2026-06-01|Paid|691.25
1308|INV-2026-01308|36|2026-07-31|2026-08-14|Paid|27660.68
1309|INV-2026-01309|42|2026-06-17|2026-08-16|Overdue|13935.10
1310|INV-2025-01310|55|2025-02-09|2025-03-26|Overdue|2816.64
1311|INV-2026-01311|43|2026-08-08|2026-10-07|Open|1203.69
1312|INV-2026-01312|64|2026-02-17|2026-03-19|Paid|9292.39
1313|INV-2026-01313|23|2026-05-04|2026-06-03|Paid|8819.41
1314|INV-2025-01314|19|2025-10-28|2025-11-27|Overdue|8581.22
1315|INV-2026-01315|7|2026-07-05|2026-08-19|Overdue|14147.41
1316|INV-2025-01316|24|2025-09-22|2025-12-21|Overdue|17742.34
1317|INV-2025-01317|12|2025-03-27|2025-04-26|Paid|8360.94
1318|INV-2025-01318|25|2025-08-25|2025-10-09|Overdue|11498.17
1319|INV-2025-01319|1|2025-03-26|2025-05-25|Paid|8355.50
1320|INV-2025-01320|71|2025-07-08|2025-09-06|Overdue|6347.98
1321|INV-2026-01321|38|2026-06-27|2026-07-27|Paid|12642.90
1322|INV-2026-01322|79|2026-03-18|2026-05-17|Overdue|14704.91
1323|INV-2025-01323|76|2025-10-16|2025-11-30|Paid|7232.50
1324|INV-2026-01324|53|2026-05-27|2026-08-25|Paid|1423.90
1325|INV-2026-01325|47|2026-04-10|2026-06-09|Paid|7730.62
1326|INV-2025-01326|11|2025-10-01|2025-10-31|Paid|11108.25
1327|INV-2026-01327|16|2026-05-11|2026-06-10|Paid|3329.24
1328|INV-2025-01328|17|2025-02-27|2025-03-29|Paid|373.91
1329|INV-2025-01329|10|2025-12-29|2026-02-27|Paid|3803.26
1330|INV-2026-01330|7|2026-05-02|2026-06-16|Overdue|15173.56
1331|INV-2026-01331|20|2026-07-24|2026-08-23|Overdue|5265.35
1332|INV-2026-01332|19|2026-05-27|2026-06-26|Paid|16069.37
1333|INV-2025-01333|18|2025-10-14|2025-12-13|Overdue|3869.14
1334|INV-2025-01334|15|2025-05-10|2025-06-09|Paid|4003.23
1335|INV-2025-01335|18|2025-06-21|2025-08-20|Overdue|8328.12
1336|INV-2025-01336|32|2025-02-24|2025-03-10|Paid|1150.50
1337|INV-2026-01337|15|2026-05-12|2026-06-11|Paid|13981.46
1338|INV-2025-01338|11|2025-09-26|2025-10-26|Paid|8198.75
1339|INV-2026-01339|12|2026-07-04|2026-08-03|Paid|960.15
1340|INV-2026-01340|65|2026-06-21|2026-08-20|Paid|28237.17
1341|INV-2026-01341|73|2026-07-28|2026-08-27|Overdue|3791.18
1342|INV-2025-01342|57|2025-01-25|2025-03-11|Overdue|5715.04
1343|INV-2025-01343|16|2025-05-15|2025-06-14|Paid|49399.14
1344|INV-2026-01344|37|2026-05-28|2026-06-27|Paid|4687.23
1345|INV-2025-01345|24|2025-09-30|2025-12-29|Overdue|14228.29
1346|INV-2025-01346|46|2025-08-17|2025-10-01|Paid|6736.41
1347|INV-2025-01347|69|2025-10-27|2025-11-10|Overdue|27674.31
1348|INV-2025-01348|77|2025-04-13|2025-06-12|Paid|9062.41
1349|INV-2025-01349|75|2025-09-08|2025-09-22|Paid|2327.14
1350|INV-2026-01350|3|2026-06-23|2026-07-23|Paid|14703.33
1351|INV-2026-01351|9|2026-03-02|2026-04-01|Paid|11639.90
1352|INV-2026-01352|79|2026-08-04|2026-10-03|Open|6630.13
1353|INV-2025-01353|80|2025-08-16|2025-09-15|Paid|5337.07
1354|INV-2026-01354|80|2026-01-13|2026-02-12|Paid|29998.12
1355|INV-2025-01355|3|2025-08-05|2025-09-04|Paid|1469.43
1356|INV-2025-01356|70|2025-01-11|2025-01-25|Paid|8125.21
1357|INV-2025-01357|7|2025-10-13|2025-11-27|Paid|5941.92
1358|INV-2025-01358|5|2025-06-05|2025-06-19|Overdue|27272.60
1359|INV-2025-01359|33|2025-03-30|2025-05-29|Paid|5366.13
1360|INV-2025-01360|35|2025-11-03|2025-12-18|Paid|3737.11
1361|INV-2025-01361|77|2025-02-26|2025-04-27|Paid|10982.74
1362|INV-2025-01362|16|2025-09-23|2025-10-23|Paid|13823.87
1363|INV-2025-01363|11|2025-12-07|2026-01-06|Paid|23148.80
1364|INV-2025-01364|75|2025-05-01|2025-05-15|Paid|10871.12
1365|INV-2026-01365|25|2026-01-20|2026-03-06|Overdue|3516.54
1366|INV-2025-01366|53|2025-07-28|2025-10-26|Paid|4822.46
1367|INV-2026-01367|79|2026-03-16|2026-05-15|Overdue|15237.88
1368|INV-2026-01368|31|2026-06-23|2026-07-23|Paid|18861.96
1369|INV-2025-01369|61|2025-08-23|2025-09-22|Paid|26326.39
1370|INV-2025-01370|3|2025-12-13|2026-01-12|Paid|7280.78
1371|INV-2025-01371|30|2025-12-08|2026-02-06|Overdue|4078.51
1372|INV-2025-01372|74|2025-05-31|2025-08-29|Paid|9514.96
1373|INV-2026-01373|2|2026-06-29|2026-08-28|Paid|26910.27
1374|INV-2025-01374|54|2025-09-10|2025-12-09|Paid|17038.43
1375|INV-2026-01375|76|2026-03-16|2026-04-30|Overdue|947.41
1376|INV-2026-01376|54|2026-03-08|2026-06-06|Paid|13804.11
1377|INV-2026-01377|58|2026-01-24|2026-02-23|Paid|7495.66
1378|INV-2025-01378|23|2025-11-07|2025-12-07|Paid|21473.92
1379|INV-2025-01379|60|2025-10-14|2026-01-12|Paid|5942.49
1380|INV-2025-01380|8|2025-08-31|2025-09-30|Paid|25988.05
1381|INV-2025-01381|41|2025-09-25|2025-11-09|Paid|13068.04
1382|INV-2025-01382|27|2025-04-22|2025-06-06|Paid|2199.21
1383|INV-2025-01383|49|2025-10-16|2025-11-30|Paid|8313.15
1384|INV-2026-01384|20|2026-01-11|2026-02-10|Paid|7286.11
1385|INV-2025-01385|63|2025-08-15|2025-09-29|Paid|5932.81
1386|INV-2025-01386|63|2025-12-30|2026-02-13|Paid|14984.84
1387|INV-2025-01387|12|2025-04-04|2025-05-04|Paid|2812.02
1388|INV-2025-01388|14|2025-09-14|2025-11-13|Paid|15952.11
1389|INV-2026-01389|54|2026-08-05|2026-11-03|Paid|12611.59
1390|INV-2026-01390|4|2026-08-23|2026-10-07|Paid|18298.80
1391|INV-2025-01391|69|2025-04-25|2025-05-09|Overdue|2006.15
1392|INV-2025-01392|4|2025-10-29|2025-12-13|Paid|11636.51
1393|INV-2026-01393|47|2026-04-21|2026-06-20|Paid|5698.86
1394|INV-2025-01394|15|2025-12-12|2026-01-11|Paid|360.60
1395|INV-2026-01395|40|2026-08-12|2026-09-26|Overdue|10037.68
1396|INV-2025-01396|73|2025-07-28|2025-08-27|Overdue|1200.50
1397|INV-2025-01397|45|2025-07-01|2025-09-29|Paid|1281.14
1398|INV-2026-01398|60|2026-02-09|2026-05-10|Paid|9239.63
1399|INV-2025-01399|8|2025-07-29|2025-08-28|Paid|9860.10
1400|INV-2026-01400|65|2026-05-30|2026-07-29|Paid|2026.01
1401|INV-2025-01401|65|2025-04-08|2025-06-07|Paid|8357.52
1402|INV-2026-01402|27|2026-05-30|2026-07-14|Paid|2140.22
1403|INV-2026-01403|76|2026-07-29|2026-09-12|Overdue|21348.65
1404|INV-2025-01404|68|2025-04-12|2025-06-11|Paid|31980.58
1405|INV-2026-01405|32|2026-07-12|2026-07-26|Paid|6988.42
1406|INV-2025-01406|35|2025-07-18|2025-09-01|Paid|8982.25
1407|INV-2025-01407|15|2025-08-17|2025-09-16|Paid|18731.58
1408|INV-2025-01408|63|2025-08-25|2025-10-09|Paid|9562.53
1409|INV-2026-01409|2|2026-05-13|2026-07-12|Paid|1521.78
1410|INV-2025-01410|30|2025-11-21|2026-01-20|Overdue|9857.59
1411|INV-2025-01411|53|2025-07-23|2025-10-21|Paid|11854.88
1412|INV-2025-01412|52|2025-06-01|2025-06-15|Paid|5096.24
1413|INV-2025-01413|23|2025-01-03|2025-02-02|Paid|1824.24
1414|INV-2025-01414|10|2025-06-26|2025-08-25|Paid|21230.71
1415|INV-2025-01415|12|2025-04-13|2025-05-13|Paid|341.14
1416|INV-2025-01416|28|2025-07-09|2025-09-07|Paid|1118.46
1417|INV-2025-01417|73|2025-11-20|2025-12-20|Overdue|3290.02
1418|INV-2025-01418|61|2025-04-30|2025-05-30|Paid|4504.04
1419|INV-2025-01419|22|2025-12-24|2026-02-07|Paid|2339.30
1420|INV-2025-01420|3|2025-12-22|2026-01-21|Paid|1979.70
1421|INV-2026-01421|61|2026-05-28|2026-06-27|Paid|6751.44
1422|INV-2025-01422|49|2025-12-07|2026-01-21|Paid|25987.81
1423|INV-2026-01423|4|2026-01-07|2026-02-21|Paid|4304.13
1424|INV-2026-01424|23|2026-03-17|2026-04-16|Paid|2365.02
1425|INV-2025-01425|4|2025-06-15|2025-07-30|Paid|2368.15
1426|INV-2026-01426|32|2026-04-20|2026-05-04|Paid|4392.71
1427|INV-2026-01427|57|2026-08-24|2026-10-08|Open|11686.60
1428|INV-2026-01428|56|2026-01-08|2026-02-22|Paid|25192.59
1429|INV-2025-01429|76|2025-04-14|2025-05-29|Overdue|6636.66
1430|INV-2025-01430|51|2025-04-25|2025-06-09|Paid|27082.68
1431|INV-2025-01431|8|2025-11-06|2025-12-06|Paid|16371.52
1432|INV-2025-01432|27|2025-01-19|2025-03-05|Paid|7152.10
1433|INV-2026-01433|66|2026-04-26|2026-05-26|Paid|4260.32
1434|INV-2025-01434|6|2025-02-17|2025-05-18|Overdue|15989.16
1435|INV-2026-01435|73|2026-01-22|2026-02-21|Paid|32408.39
1436|INV-2025-01436|27|2025-01-28|2025-03-14|Paid|12476.98
1437|INV-2025-01437|77|2025-03-02|2025-05-01|Paid|6165.97
1438|INV-2026-01438|21|2026-02-14|2026-04-15|Paid|7553.86
1439|INV-2025-01439|46|2025-11-03|2025-12-18|Paid|18367.47
1440|INV-2026-01440|75|2026-07-30|2026-08-13|Paid|18013.22
1441|INV-2026-01441|76|2026-02-14|2026-03-31|Paid|14376.73
1442|INV-2026-01442|54|2026-03-04|2026-06-02|Paid|4767.97
1443|INV-2026-01443|16|2026-05-03|2026-06-02|Paid|14569.63
1444|INV-2025-01444|56|2025-12-09|2026-01-23|Paid|10380.10
1445|INV-2025-01445|40|2025-06-06|2025-07-21|Overdue|25196.02
1446|INV-2026-01446|49|2026-06-20|2026-08-04|Paid|582.69
1447|INV-2026-01447|7|2026-08-11|2026-09-25|Overdue|34636.11
1448|INV-2026-01448|70|2026-04-25|2026-05-09|Paid|2945.70
1449|INV-2026-01449|30|2026-04-13|2026-06-12|Paid|4583.80
1450|INV-2026-01450|80|2026-01-20|2026-02-19|Paid|3570.01
1451|INV-2025-01451|78|2025-08-01|2025-09-15|Paid|32462.24
1452|INV-2025-01452|30|2025-06-19|2025-08-18|Overdue|20034.43
1453|INV-2026-01453|56|2026-09-15|2026-10-30|Paid|3656.99
1454|INV-2026-01454|14|2026-03-04|2026-05-03|Paid|15778.33
1455|INV-2026-01455|45|2026-08-14|2026-11-12|Paid|4553.43
1456|INV-2026-01456|60|2026-05-02|2026-07-31|Paid|11889.40
1457|INV-2025-01457|59|2025-09-10|2025-09-24|Paid|6111.86
1458|INV-2026-01458|8|2026-03-05|2026-04-04|Paid|3583.34
1459|INV-2025-01459|2|2025-10-04|2025-12-03|Paid|2643.51
1460|INV-2025-01460|46|2025-07-26|2025-09-09|Paid|27313.52
1461|INV-2025-01461|65|2025-08-22|2025-10-21|Paid|10133.72
1462|INV-2026-01462|60|2026-06-22|2026-09-20|Paid|16757.83
1463|INV-2025-01463|68|2025-08-26|2025-10-25|Paid|6478.95
1464|INV-2025-01464|39|2025-07-31|2025-09-14|Overdue|9745.27
1465|INV-2025-01465|42|2025-07-02|2025-08-31|Paid|8211.42
1466|INV-2026-01466|52|2026-06-19|2026-07-03|Paid|3249.47
1467|INV-2025-01467|1|2025-06-19|2025-08-18|Paid|6160.76
1468|INV-2026-01468|22|2026-07-13|2026-08-27|Overdue|27655.84
1469|INV-2025-01469|52|2025-03-04|2025-03-18|Paid|6660.35
1470|INV-2026-01470|44|2026-05-12|2026-06-11|Paid|19714.84
1471|INV-2026-01471|19|2026-09-05|2026-10-05|Paid|8083.48
1472|INV-2025-01472|44|2025-03-18|2025-04-17|Paid|7015.32
1473|INV-2026-01473|3|2026-04-13|2026-05-13|Paid|16879.55
1474|INV-2025-01474|63|2025-12-23|2026-02-06|Paid|28108.60
1475|INV-2025-01475|6|2025-11-21|2026-02-19|Paid|3727.13
1476|INV-2025-01476|21|2025-12-24|2026-02-22|Paid|5153.16
1477|INV-2025-01477|38|2025-10-28|2025-11-27|Paid|1983.36
1478|INV-2025-01478|60|2025-12-12|2026-03-12|Paid|6213.65
1479|INV-2025-01479|31|2025-04-18|2025-05-18|Paid|4207.47
1480|INV-2026-01480|27|2026-04-23|2026-06-07|Paid|4618.02
1481|INV-2026-01481|7|2026-04-08|2026-05-23|Paid|12654.25
1482|INV-2025-01482|7|2025-09-10|2025-10-25|Paid|4125.20
1483|INV-2026-01483|19|2026-04-19|2026-05-19|Overdue|9332.68
1484|INV-2025-01484|10|2025-05-06|2025-07-05|Paid|23466.31
1485|INV-2026-01485|60|2026-01-12|2026-04-12|Paid|3312.69
1486|INV-2025-01486|40|2025-07-02|2025-08-16|Paid|6334.53
1487|INV-2026-01487|34|2026-03-05|2026-04-19|Paid|23282.44
1488|INV-2026-01488|55|2026-01-29|2026-03-15|Overdue|14742.15
1489|INV-2025-01489|18|2025-10-25|2025-12-24|Paid|16070.05
1490|INV-2025-01490|38|2025-04-01|2025-05-01|Paid|9076.66
1491|INV-2025-01491|59|2025-10-12|2025-10-26|Paid|4602.00
1492|INV-2025-01492|12|2025-09-05|2025-10-05|Paid|23234.81
1493|INV-2026-01493|53|2026-07-15|2026-10-13|Paid|8940.30
1494|INV-2026-01494|50|2026-03-31|2026-05-15|Paid|2043.96
1495|INV-2026-01495|49|2026-01-28|2026-03-14|Paid|12762.78
1496|INV-2026-01496|2|2026-06-07|2026-08-06|Paid|10929.66
1497|INV-2026-01497|47|2026-07-28|2026-09-26|Paid|7650.48
1498|INV-2026-01498|62|2026-08-28|2026-11-26|Open|3644.63
1499|INV-2026-01499|80|2026-01-03|2026-02-02|Paid|2005.02
1500|INV-2026-01500|55|2026-01-17|2026-03-03|Paid|17498.10
1501|INV-2026-01501|30|2026-01-16|2026-03-17|Paid|1911.24
1502|INV-2026-01502|40|2026-09-10|2026-10-25|Open|11716.04
1503|INV-2025-01503|44|2025-03-15|2025-04-14|Paid|30704.16
1504|INV-2026-01504|79|2026-07-31|2026-09-29|Overdue|25067.24
1505|INV-2026-01505|47|2026-02-13|2026-04-14|Paid|458.20
1506|INV-2026-01506|44|2026-04-02|2026-05-02|Paid|28173.16
1507|INV-2026-01507|20|2026-01-25|2026-02-24|Paid|4801.98
1508|INV-2025-01508|79|2025-02-05|2025-04-06|Paid|10109.37
1509|INV-2026-01509|25|2026-01-11|2026-02-25|Paid|189.99
1510|INV-2025-01510|73|2025-08-19|2025-09-18|Paid|11436.08
1511|INV-2026-01511|52|2026-06-07|2026-06-21|Paid|15315.21
1512|INV-2025-01512|33|2025-10-15|2025-12-14|Paid|6314.01
1513|INV-2026-01513|49|2026-05-10|2026-06-24|Paid|9203.39
1514|INV-2026-01514|59|2026-08-20|2026-09-03|Paid|4387.62
1515|INV-2026-01515|3|2026-02-19|2026-03-21|Paid|18273.81
1516|INV-2025-01516|33|2025-07-01|2025-08-30|Paid|9364.65
1517|INV-2025-01517|71|2025-02-22|2025-04-23|Paid|6425.36
1518|INV-2026-01518|60|2026-04-29|2026-07-28|Paid|10719.86
1519|INV-2025-01519|31|2025-08-03|2025-09-02|Paid|9249.00
1520|INV-2025-01520|69|2025-09-25|2025-10-09|Paid|1909.02
1521|INV-2026-01521|6|2026-05-16|2026-08-14|Paid|4224.18
1522|INV-2026-01522|10|2026-03-09|2026-05-08|Paid|15145.19
1523|INV-2025-01523|41|2025-09-01|2025-10-16|Paid|6446.15
1524|INV-2025-01524|61|2025-09-04|2025-10-04|Paid|3047.24
1525|INV-2025-01525|56|2025-05-13|2025-06-27|Paid|2526.90
1526|INV-2025-01526|69|2025-02-12|2025-02-26|Overdue|8770.24
1527|INV-2026-01527|75|2026-08-13|2026-08-27|Paid|2334.26
1528|INV-2025-01528|14|2025-06-30|2025-08-29|Overdue|23761.15
1529|INV-2026-01529|7|2026-03-30|2026-05-14|Overdue|4166.20
1530|INV-2025-01530|64|2025-06-14|2025-07-14|Paid|28650.97
