order_id|customer_id|order_date|status|channel|shipping_fee
1696|137|2026-07-29|Delivered|Web|9.99
1697|159|2025-08-16|Delivered|Web|9.99
1698|147|2025-09-01|Delivered|Marketplace|6.99
1699|309|2026-08-27|Delivered|Marketplace|6.99
1700|368|2026-05-09|Delivered|Web|2.99
1701|110|2025-02-03|Cancelled|Mobile App|0.00
1702|265|2025-09-25|Delivered|Web|6.99
1703|164|2025-05-08|Delivered|Mobile App|6.99
1704|198|2025-11-27|Cancelled|Web|14.99
1705|302|2026-01-24|Delivered|Phone|0.00
1706|9|2026-07-30|Delivered|Phone|9.99
1707|302|2026-07-25|Delivered|Mobile App|4.99
1708|326|2026-01-12|Delivered|Web|9.99
1709|309|2025-12-15|Cancelled|Phone|0.00
1710||2026-08-09|Returned|Marketplace|4.99
1711|330|2025-05-28|Delivered|Mobile App|9.99
1712|309|2025-01-03|Delivered|Web|4.99
1713|208|2025-12-10|Returned|Mobile App|2.99
1714|122|2025-08-08|Delivered|Marketplace|0.00
1715|64|2026-01-18|Shipped|Mobile App|0.00
1716|323|2026-08-07|Delivered|Mobile App|4.99
1717|47|2026-07-06|Delivered|Web|4.99
1718|366|2025-06-15|Delivered|Web|6.99
1719|105|2026-04-20|Delivered|Phone|6.99
1720|110|2026-09-08|Cancelled|Web|4.99
1721|160|2026-09-07|Delivered|Phone|9.99
1722|110|2026-03-01|Delivered|Mobile App|4.99
1723|186|2025-03-26|Delivered|Mobile App|2.99
1724|110|2026-02-19|Delivered|Web|0.00
1725|264|2026-09-19|Delivered|Web|2.99
1726|387|2025-07-12|Delivered|Web|4.99
1727|40|2026-08-09|Delivered|Marketplace|0.00
1728|264|2025-08-17|Delivered|Web|2.99
1729|340|2026-02-03|Cancelled|Mobile App|2.99
1730|175|2025-11-03|Shipped|Web|0.00
1731|9|2025-06-02|Delivered|Phone|2.99
1732|87|2026-03-05|Delivered|Web|4.99
1733|96|2026-08-04|Returned|Web|6.99
1734|215|2026-04-27|Delivered|Marketplace|4.99
1735|192|2026-03-25|Delivered|Web|2.99
1736|16|2026-06-29|Delivered|Web|6.99
1737|95|2026-08-14|Cancelled|Mobile App|4.99
1738|272|2025-09-20|Delivered|Marketplace|6.99
1739|277|2025-12-16|Delivered|Web|4.99
1740|158|2026-01-02|Delivered|Mobile App|0.00
1741|95|2025-08-29|Cancelled|Web|2.99
1742|306|2026-08-06|Delivered|Web|9.99
1743|160|2025-08-25|Delivered|Mobile App|0.00
1744|32|2026-01-26|Returned|Mobile App|9.99
1745|88|2026-07-28|Cancelled|Web|4.99
1746|287|2026-06-11|Delivered|Mobile App|2.99
1747|80|2026-09-05|Delivered|Phone|4.99
1748|233|2026-09-17|Shipped|Mobile App|0.00
1749|336|2026-07-10|Delivered|Web|0.00
1750|156|2025-09-12|Delivered|Web|0.00
1751|16|2026-06-11|Delivered|Web|2.99
1752|354|2026-08-26|Delivered|Mobile App|6.99
1753|117|2026-06-22|Shipped|Phone|0.00
1754|256|2026-03-23|Returned|Mobile App|2.99
1755|117|2026-07-02|Delivered|Web|0.00
1756|295|2026-04-25|Delivered|Mobile App|4.99
1757|228|2025-10-29|Returned|Mobile App|14.99
1758|24|2025-01-08|Delivered|Marketplace|6.99
1759|197|2025-05-09|Delivered|Marketplace|9.99
1760|169|2026-06-09|Delivered|Marketplace|4.99
1761|96|2026-09-10|Processing|Web|4.99
1762||2025-11-29|Cancelled|Marketplace|6.99
1763|309|2026-02-09|Delivered|Web|9.99
1764|103|2025-05-03|Returned|Web|4.99
1765|128|2025-10-28|Cancelled|Web|6.99
1766|333|2025-06-04|Delivered|Web|4.99
1767|372|2025-09-18|Delivered|Mobile App|2.99
1768|156|2025-05-14|Delivered|Mobile App|0.00
1769|179|2026-06-08|Delivered|Marketplace|0.00
1770|117|2026-05-10|Delivered|Web|0.00
1771|203|2026-02-24|Delivered|Web|0.00
1772|196|2026-04-18|Delivered|Web|4.99
1773|349|2026-01-17|Delivered|Phone|0.00
1774|25|2026-04-11|Delivered|Marketplace|4.99
1775||2026-06-30|Delivered|Marketplace|4.99
1776|326|2026-08-03|Delivered|Marketplace|6.99
1777|187|2026-02-05|Returned|Marketplace|4.99
1778|355|2025-09-24|Delivered|Web|4.99
1779|388|2026-05-03|Delivered|Marketplace|4.99
1780|309|2026-05-07|Returned|Web|2.99
1781|46|2025-04-06|Delivered|Web|6.99
1782|378|2025-05-06|Delivered|Web|2.99
1783|248|2025-02-09|Cancelled|Mobile App|0.00
1784|110|2025-04-13|Returned|Web|0.00
1785|117|2026-09-16|Delivered|Mobile App|4.99
1786|122|2025-10-29|Shipped|Web|0.00
1787|233|2025-04-15|Delivered|Mobile App|0.00
1788||2026-01-28|Delivered|Marketplace|4.99
1789|240|2025-12-09|Returned|Mobile App|14.99
1790|223|2025-11-12|Delivered|Mobile App|4.99
1791|31|2026-01-03|Delivered|Marketplace|6.99
1792||2026-09-10|Processing|Mobile App|4.99
1793|374|2026-01-25|Delivered|Mobile App|4.99
1794|172|2025-07-11|Delivered|Phone|0.00
1795|190|2025-11-28|Returned|Web|9.99
1796|309|2025-06-22|Delivered|Marketplace|2.99
1797|30|2025-12-02|Shipped|Marketplace|14.99
1798||2026-06-01|Delivered|Mobile App|0.00
1799|326|2025-02-07|Delivered|Marketplace|2.99
1800|257|2026-08-22|Delivered|Mobile App|9.99
1801|67|2026-09-10|Shipped|Web|0.00
1802|194|2025-01-26|Delivered|Web|0.00
1803|153|2026-04-21|Delivered|Web|6.99
1804|387|2026-04-04|Cancelled|Web|2.99
1805|309|2025-12-22|Cancelled|Web|9.99
1806|281|2025-03-11|Delivered|Mobile App|2.99
1807|239|2025-03-12|Returned|Web|2.99
1808|232|2026-07-01|Delivered|Web|2.99
1809|111|2026-05-10|Delivered|Marketplace|2.99
1810|259|2025-12-24|Delivered|Marketplace|2.99
1811|110|2025-12-31|Delivered|Web|2.99
1812|47|2026-01-08|Returned|Web|4.99
1813||2026-09-01|Delivered|Mobile App|6.99
1814|397|2025-11-26|Delivered|Web|2.99
1815|231|2026-06-09|Delivered|Web|4.99
1816|347|2025-10-03|Delivered|Web|0.00
1817|105|2026-01-07|Shipped|Web|14.99
1818|128|2026-08-17|Delivered|Web|4.99
1819|110|2025-05-16|Delivered|Phone|4.99
1820|223|2026-03-28|Delivered|Web|2.99
1821|171|2025-06-05|Cancelled|Web|2.99
1822|324|2025-06-22|Delivered|Web|0.00
1823||2026-05-04|Delivered|Phone|0.00
1824|368|2025-08-31|Delivered|Marketplace|0.00
1825|388|2026-09-05|Returned|Phone|4.99
1826|286|2025-10-26|Delivered|Web|0.00
1827|153|2025-05-05|Cancelled|Web|9.99
1828||2025-09-12|Delivered|Web|2.99
1829|190|2026-08-28|Delivered|Mobile App|4.99
1830|105|2025-05-10|Delivered|Marketplace|4.99
1831|171|2026-04-20|Delivered|Mobile App|9.99
1832|264|2025-03-06|Returned|Marketplace|0.00
1833|265|2026-02-18|Cancelled|Marketplace|2.99
1834|311|2025-12-06|Delivered|Web|2.99
1835|194|2025-10-13|Delivered|Mobile App|2.99
1836||2026-05-14|Delivered|Mobile App|4.99
1837|175|2026-08-29|Delivered|Web|14.99
1838|282|2025-12-28|Delivered|Web|6.99
1839|264|2025-11-16|Delivered|Web|4.99
1840|98|2026-07-07|Delivered|Marketplace|0.00
1841|16|2025-05-25|Shipped|Marketplace|4.99
1842|41|2025-02-19|Delivered|Web|4.99
1843|320|2025-12-02|Delivered|Mobile App|2.99
1844|107|2025-10-02|Delivered|Web|6.99
1845|268|2025-02-27|Delivered|Mobile App|6.99
1846|110|2025-12-23|Delivered|Mobile App|0.00
1847|309|2026-06-11|Delivered|Web|6.99
1848|363|2025-07-06|Delivered|Mobile App|4.99
1849|280|2025-02-07|Delivered|Web|9.99
1850||2026-05-24|Delivered|Web|2.99
1851|209|2026-01-25|Delivered|Marketplace|6.99
1852|194|2025-11-08|Delivered|Mobile App|4.99
1853|226|2025-12-14|Delivered|Marketplace|0.00
1854|122|2026-04-10|Shipped|Web|4.99
1855|227|2025-04-30|Shipped|Mobile App|4.99
1856|400|2026-02-26|Delivered|Mobile App|2.99
1857||2025-10-07|Delivered|Web|2.99
1858|133|2026-05-17|Returned|Marketplace|14.99
1859|88|2026-05-26|Delivered|Web|4.99
1860|145|2025-04-08|Delivered|Web|4.99
1861|200|2026-09-08|Cancelled|Web|6.99
1862|314|2026-08-05|Delivered|Web|9.99
1863|277|2025-07-08|Delivered|Mobile App|2.99
1864|105|2026-05-27|Delivered|Web|4.99
1865|64|2026-06-08|Delivered|Marketplace|2.99
1866|215|2025-08-28|Returned|Web|2.99
1867|351|2025-12-12|Delivered|Marketplace|9.99
1868|338|2026-09-05|Delivered|Mobile App|6.99
1869|25|2026-03-23|Cancelled|Web|4.99
1870|132|2026-06-28|Delivered|Web|14.99
1871|35|2026-04-10|Delivered|Web|4.99
1872|10|2026-04-23|Delivered|Web|0.00
1873|326|2026-09-09|Delivered|Web|4.99
1874|215|2026-02-15|Shipped|Web|9.99
1875|110|2025-01-04|Delivered|Mobile App|4.99
1876|33|2026-07-11|Returned|Marketplace|14.99
1877|82|2025-04-03|Delivered|Web|0.00
1878|196|2026-02-28|Cancelled|Web|0.00
1879|300|2025-04-10|Delivered|Mobile App|0.00
1880|331|2025-10-27|Cancelled|Mobile App|4.99
1881|193|2025-03-10|Delivered|Web|2.99
1882|347|2026-04-11|Delivered|Mobile App|0.00
1883|140|2025-03-29|Cancelled|Web|2.99
1884|128|2026-03-08|Delivered|Web|2.99
1885|93|2025-12-04|Returned|Mobile App|2.99
1886|121|2025-10-21|Delivered|Web|0.00
1887|229|2025-11-06|Returned|Marketplace|0.00
1888|103|2026-09-06|Delivered|Mobile App|2.99
1889|297|2025-08-06|Delivered|Web|4.99
1890|14|2026-04-04|Cancelled|Web|0.00
1891|40|2026-03-19|Delivered|Phone|14.99
1892|309|2026-08-23|Returned|Web|9.99
1893||2025-12-11|Returned|Web|2.99
1894|385|2025-03-20|Delivered|Mobile App|14.99
1895|110|2025-10-08|Delivered|Web|9.99
1896|110|2026-02-20|Delivered|Web|4.99
1897|267|2026-08-13|Delivered|Web|6.99
1898|105|2025-05-15|Delivered|Marketplace|0.00
1899||2026-03-30|Delivered|Marketplace|14.99
1900|193|2025-12-02|Delivered|Web|4.99
1901|121|2026-04-22|Cancelled|Web|0.00
1902|253|2026-03-07|Delivered|Mobile App|9.99
1903||2025-05-25|Returned|Mobile App|0.00
1904|378|2026-09-02|Delivered|Web|9.99
1905|199|2026-09-19|Delivered|Web|0.00
1906|265|2026-01-18|Delivered|Phone|9.99
1907|33|2025-02-07|Delivered|Mobile App|4.99
1908|186|2025-11-14|Delivered|Mobile App|4.99
1909|46|2026-01-29|Delivered|Web|6.99
1910|193|2026-07-28|Shipped|Web|0.00
1911|254|2025-06-25|Delivered|Web|2.99
1912|39|2025-09-15|Delivered|Mobile App|2.99
1913|110|2025-11-02|Delivered|Mobile App|6.99
1914|38|2025-10-11|Cancelled|Web|2.99
1915|231|2025-03-01|Cancelled|Web|2.99
1916|137|2026-05-07|Returned|Mobile App|6.99
1917|171|2025-09-12|Delivered|Mobile App|4.99
1918|171|2026-09-12|Cancelled|Mobile App|4.99
1919|288|2026-01-10|Delivered|Web|4.99
1920|360|2025-03-20|Delivered|Mobile App|14.99
1921|37|2026-03-26|Delivered|Web|4.99
1922|128|2026-03-06|Delivered|Mobile App|4.99
1923|398|2025-04-14|Delivered|Phone|6.99
1924|348|2025-06-02|Delivered|Web|2.99
1925|191|2026-03-17|Delivered|Marketplace|0.00
1926|286|2025-08-27|Delivered|Web|2.99
1927||2026-07-22|Delivered|Web|4.99
1928||2026-01-07|Delivered|Web|4.99
1929|116|2025-07-04|Cancelled|Mobile App|0.00
1930|114|2025-12-27|Delivered|Web|9.99
1931|320|2026-02-20|Delivered|Web|4.99
1932|385|2025-07-21|Cancelled|Phone|14.99
1933|264|2025-11-24|Delivered|Web|2.99
1934|95|2026-06-20|Delivered|Marketplace|2.99
1935|26|2026-01-01|Cancelled|Marketplace|4.99
1936|193|2025-12-01|Cancelled|Marketplace|9.99
1937|67|2026-02-24|Delivered|Mobile App|6.99
1938|95|2025-11-26|Delivered|Web|4.99
1939|351|2025-06-04|Delivered|Phone|2.99
1940|59|2026-07-31|Delivered|Web|0.00
1941|264|2025-06-08|Delivered|Web|9.99
1942|146|2026-06-11|Delivered|Marketplace|4.99
1943|347|2026-01-02|Delivered|Web|4.99
1944|103|2026-03-08|Delivered|Marketplace|2.99
1945||2025-06-30|Delivered|Phone|2.99
1946|351|2026-01-04|Delivered|Web|0.00
1947|309|2025-07-08|Delivered|Web|2.99
1948||2026-09-01|Delivered|Web|4.99
1949|326|2026-04-22|Cancelled|Marketplace|2.99
1950|156|2026-06-09|Delivered|Web|4.99
1951|6|2025-11-23|Delivered|Mobile App|4.99
1952|117|2025-02-25|Delivered|Web|2.99
1953|79|2026-07-01|Delivered|Mobile App|2.99
1954|118|2025-05-12|Delivered|Phone|4.99
1955|105|2025-03-30|Cancelled|Phone|9.99
1956||2026-06-22|Delivered|Mobile App|0.00
1957|263|2026-06-26|Cancelled|Mobile App|6.99
1958|256|2025-01-27|Delivered|Marketplace|2.99
1959|309|2026-02-22|Delivered|Mobile App|14.99
1960|114|2026-09-26|Processing|Web|6.99
1961|81|2026-04-12|Delivered|Marketplace|4.99
1962|132|2025-07-18|Cancelled|Web|4.99
1963|171|2025-10-30|Delivered|Web|4.99
1964||2025-06-11|Delivered|Marketplace|6.99
1965|165|2026-07-29|Delivered|Mobile App|9.99
1966|147|2026-08-08|Delivered|Web|0.00
1967|326|2026-07-12|Delivered|Mobile App|2.99
1968|110|2026-02-03|Delivered|Mobile App|9.99
1969|181|2025-11-17|Delivered|Mobile App|6.99
1970|350|2026-01-24|Delivered|Mobile App|6.99
1971|110|2026-01-07|Returned|Mobile App|4.99
1972|80|2025-02-22|Delivered|Mobile App|0.00
1973|62|2026-08-03|Shipped|Web|14.99
1974||2026-09-11|Shipped|Web|2.99
1975|321|2025-09-23|Returned|Phone|0.00
1976|137|2026-01-03|Delivered|Web|6.99
1977|161|2026-07-05|Delivered|Web|4.99
1978|110|2025-11-21|Delivered|Web|6.99
1979|252|2025-09-30|Delivered|Web|6.99
1980|279|2026-05-16|Delivered|Mobile App|0.00
1981|74|2025-03-10|Shipped|Phone|0.00
1982|22|2025-06-11|Delivered|Web|4.99
1983|264|2026-04-16|Cancelled|Marketplace|9.99
1984|300|2025-05-16|Delivered|Mobile App|14.99
1985|372|2026-01-12|Delivered|Web|6.99
1986|251|2026-05-10|Delivered|Mobile App|14.99
1987|57|2026-02-07|Delivered|Mobile App|2.99
1988|316|2026-04-27|Delivered|Web|6.99
1989|57|2025-04-30|Shipped|Web|4.99
1990|215|2025-01-20|Returned|Marketplace|9.99
1991|309|2025-07-26|Delivered|Marketplace|2.99
1992|110|2026-04-18|Delivered|Mobile App|4.99
1993|9|2026-02-20|Delivered|Web|4.99
1994|171|2026-05-10|Cancelled|Mobile App|4.99
1995|114|2026-05-16|Cancelled|Web|6.99
1996|339|2025-12-06|Delivered|Mobile App|2.99
1997|110|2026-08-02|Delivered|Mobile App|6.99
1998|110|2026-01-25|Delivered|Web|4.99
1999|387|2025-07-24|Delivered|Mobile App|4.99
2000|309|2025-09-29|Delivered|Web|0.00
2001|117|2025-10-11|Delivered|Mobile App|2.99
2002|153|2025-06-21|Delivered|Web|14.99
2003|117|2026-02-13|Shipped|Web|2.99
2004|243|2026-09-17|Processing|Web|4.99
2005|146|2026-08-26|Delivered|Marketplace|2.99
2006|88|2025-04-09|Shipped|Web|4.99
2007|309|2026-04-04|Delivered|Phone|2.99
2008|110|2026-02-18|Delivered|Web|4.99
2009|73|2025-06-03|Delivered|Web|9.99
2010||2025-08-18|Delivered|Web|9.99
2011|254|2025-12-26|Returned|Web|2.99
2012|302|2026-03-25|Cancelled|Mobile App|0.00
2013|321|2026-07-20|Delivered|Web|4.99
2014|235|2025-12-28|Delivered|Mobile App|6.99
2015|356|2025-01-29|Delivered|Web|0.00
2016|354|2025-08-05|Delivered|Marketplace|6.99
2017|16|2026-01-14|Delivered|Web|6.99
2018|322|2025-08-22|Delivered|Marketplace|6.99
2019|223|2026-04-28|Shipped|Phone|6.99
2020|328|2026-04-10|Delivered|Mobile App|4.99
2021|172|2025-05-03|Delivered|Web|4.99
2022|110|2026-03-26|Cancelled|Marketplace|6.99
2023|382|2025-05-09|Delivered|Mobile App|14.99
2024||2026-04-28|Delivered|Web|2.99
2025|309|2026-07-22|Delivered|Marketplace|2.99
2026|117|2026-07-18|Delivered|Mobile App|2.99
2027||2026-04-13|Delivered|Phone|4.99
2028|171|2025-05-31|Delivered|Web|2.99
2029|209|2025-08-25|Delivered|Web|4.99
2030|239|2026-09-16|Shipped|Mobile App|4.99
2031|257|2025-07-18|Cancelled|Web|9.99
2032|79|2025-03-03|Delivered|Mobile App|9.99
2033|323|2025-07-30|Delivered|Mobile App|14.99
2034|263|2025-10-04|Delivered|Web|2.99
2035|110|2025-09-19|Shipped|Web|2.99
2036|142|2025-07-04|Returned|Mobile App|2.99
2037|257|2026-04-22|Cancelled|Web|0.00
2038|165|2026-01-11|Cancelled|Web|2.99
2039||2025-03-13|Returned|Phone|9.99
2040|257|2025-04-06|Delivered|Web|4.99
2041|393|2026-09-05|Delivered|Mobile App|9.99
2042|81|2025-03-14|Delivered|Marketplace|14.99
2043|280|2025-10-16|Delivered|Web|0.00
2044|269|2026-06-15|Delivered|Web|4.99
2045|124|2025-12-18|Cancelled|Web|9.99
2046|111|2025-12-21|Delivered|Web|4.99
2047|219|2025-04-28|Delivered|Web|9.99
2048|347|2025-10-27|Delivered|Mobile App|4.99
2049|309|2026-03-04|Shipped|Marketplace|2.99
2050|309|2026-04-19|Delivered|Web|0.00
2051|385|2026-08-05|Delivered|Mobile App|2.99
2052|117|2026-04-13|Shipped|Web|0.00
2053||2026-09-24|Delivered|Mobile App|4.99
2054|118|2026-04-11|Delivered|Mobile App|2.99
2055|336|2025-05-15|Shipped|Web|4.99
2056|117|2026-03-10|Delivered|Web|9.99
2057|319|2025-10-01|Cancelled|Web|6.99
2058|77|2026-09-21|Shipped|Web|2.99
2059|381|2025-10-17|Delivered|Mobile App|4.99
2060|164|2025-08-25|Shipped|Mobile App|0.00
2061|110|2025-04-16|Shipped|Mobile App|4.99
2062|314|2026-04-20|Delivered|Web|9.99
2063|253|2025-08-22|Returned|Web|4.99
2064|372|2026-02-13|Delivered|Mobile App|4.99
2065|233|2025-01-23|Delivered|Web|14.99
2066|269|2026-09-12|Delivered|Phone|2.99
2067|110|2026-08-17|Delivered|Mobile App|2.99
2068|305|2025-07-11|Delivered|Mobile App|0.00
2069|114|2026-04-29|Delivered|Marketplace|6.99
2070|171|2026-01-23|Delivered|Web|0.00
2071|119|2025-02-19|Delivered|Web|4.99
2072|285|2026-03-02|Delivered|Web|2.99
2073|87|2025-12-26|Delivered|Web|0.00
2074|340|2025-09-23|Delivered|Mobile App|14.99
2075|356|2025-08-07|Delivered|Web|6.99
2076|10|2026-03-05|Delivered|Marketplace|2.99
2077|110|2025-10-27|Delivered|Marketplace|6.99
2078|193|2025-11-21|Cancelled|Web|0.00
2079|331|2025-05-09|Delivered|Web|2.99
2080|262|2025-05-01|Delivered|Web|14.99
2081|311|2026-01-23|Delivered|Web|6.99
2082|297|2025-12-27|Delivered|Mobile App|9.99
2083|220|2026-03-04|Delivered|Mobile App|0.00
2084|169|2026-03-19|Cancelled|Marketplace|6.99
2085|282|2026-05-01|Shipped|Marketplace|2.99
2086|387|2026-07-25|Returned|Web|6.99
2087|4|2025-08-25|Delivered|Mobile App|2.99
2088|95|2026-02-10|Delivered|Web|0.00
2089|109|2026-05-23|Delivered|Mobile App|4.99
2090|395|2025-09-22|Delivered|Web|2.99
2091|110|2025-06-29|Delivered|Web|0.00
2092|322|2026-04-30|Delivered|Web|2.99
2093|110|2026-04-02|Shipped|Mobile App|0.00
2094|121|2025-11-16|Delivered|Marketplace|0.00
2095|110|2026-03-06|Shipped|Web|6.99
2096|119|2026-07-10|Delivered|Web|0.00
2097|111|2025-07-15|Delivered|Web|6.99
2098|373|2025-12-07|Returned|Mobile App|4.99
2099|119|2026-06-05|Cancelled|Web|4.99
2100|105|2025-12-24|Delivered|Marketplace|2.99
2101|168|2025-11-12|Delivered|Web|2.99
2102|326|2025-08-03|Delivered|Web|2.99
2103|156|2025-06-23|Delivered|Web|0.00
2104|110|2026-03-19|Returned|Web|0.00
2105|32|2025-09-11|Delivered|Web|2.99
2106|366|2025-12-02|Delivered|Mobile App|0.00
2107|276|2026-05-30|Delivered|Marketplace|0.00
2108|159|2026-07-13|Delivered|Mobile App|4.99
2109|310|2026-08-10|Shipped|Mobile App|2.99
2110|171|2026-06-27|Delivered|Web|2.99
2111|156|2025-12-29|Delivered|Web|0.00
2112|110|2026-06-30|Delivered|Web|2.99
2113|98|2026-01-05|Delivered|Mobile App|0.00
2114|387|2026-03-10|Delivered|Web|4.99
2115|264|2026-02-16|Delivered|Mobile App|2.99
2116|41|2026-08-18|Delivered|Web|4.99
2117|309|2026-01-02|Delivered|Phone|9.99
2118||2025-10-09|Delivered|Web|4.99
2119|49|2026-02-17|Cancelled|Web|2.99
2120|36|2025-07-27|Delivered|Web|4.99
2121||2025-01-09|Shipped|Web|4.99
2122|47|2025-12-12|Delivered|Mobile App|6.99
2123|215|2026-09-07|Delivered|Phone|6.99
2124|309|2025-06-20|Delivered|Web|4.99
2125|4|2025-06-03|Delivered|Phone|2.99
2126|321|2026-02-06|Delivered|Web|4.99
2127|79|2025-05-07|Delivered|Mobile App|0.00
2128|171|2026-01-25|Delivered|Mobile App|6.99
2129|58|2025-01-15|Shipped|Web|2.99
2130|97|2026-06-28|Returned|Mobile App|6.99
2131|57|2026-09-21|Delivered|Web|2.99
2132|302|2026-02-05|Shipped|Mobile App|2.99
2133|54|2025-06-30|Delivered|Web|4.99
2134|246|2026-09-08|Delivered|Web|6.99
2135|286|2026-08-12|Delivered|Web|2.99
2136||2026-04-16|Delivered|Web|6.99
2137|40|2025-11-24|Delivered|Marketplace|6.99
2138|340|2026-01-11|Delivered|Web|0.00
2139|228|2026-06-16|Delivered|Web|0.00
2140|91|2026-01-05|Delivered|Web|0.00
2141|206|2025-10-11|Delivered|Mobile App|0.00
2142|257|2026-05-25|Delivered|Web|2.99
2143|103|2026-05-22|Shipped|Mobile App|4.99
2144|347|2025-04-10|Delivered|Phone|0.00
2145|117|2026-06-03|Delivered|Mobile App|4.99
2146|91|2025-04-02|Delivered|Web|6.99
2147|59|2025-10-19|Shipped|Phone|4.99
2148|288|2026-01-20|Delivered|Marketplace|2.99
2149|309|2026-01-10|Cancelled|Web|6.99
2150|279|2026-05-05|Delivered|Web|0.00
2151|375|2026-09-08|Cancelled|Web|0.00
2152|373|2025-03-17|Shipped|Mobile App|2.99
2153|171|2025-02-23|Shipped|Web|6.99
2154|192|2025-08-29|Delivered|Mobile App|0.00
2155|356|2026-05-22|Delivered|Mobile App|9.99
2156|76|2026-04-15|Delivered|Mobile App|4.99
2157|368|2025-07-14|Shipped|Web|4.99
2158|117|2026-02-14|Delivered|Mobile App|9.99
2159|222|2026-03-06|Delivered|Web|4.99
2160||2025-10-25|Delivered|Web|0.00
2161|171|2026-04-09|Delivered|Web|14.99
2162|223|2026-08-09|Delivered|Phone|0.00
2163|366|2025-06-17|Delivered|Mobile App|6.99
2164|320|2025-10-11|Delivered|Mobile App|4.99
2165||2026-01-19|Delivered|Mobile App|0.00
2166|267|2026-05-03|Delivered|Mobile App|6.99
2167|299|2026-06-07|Delivered|Phone|6.99
2168|103|2026-04-23|Delivered|Mobile App|6.99
2169|289|2026-06-12|Delivered|Mobile App|2.99
2170|354|2026-07-11|Delivered|Marketplace|2.99
2171|171|2026-01-27|Delivered|Web|4.99
2172||2026-04-24|Shipped|Web|0.00
2173||2025-12-16|Delivered|Marketplace|2.99
2174|103|2025-09-27|Delivered|Mobile App|9.99
2175|171|2026-01-11|Delivered|Marketplace|2.99
2176||2026-06-11|Delivered|Web|4.99
2177||2025-05-18|Delivered|Web|2.99
2178|275|2026-02-07|Delivered|Mobile App|0.00
2179|102|2025-03-26|Delivered|Mobile App|0.00
2180|213|2025-07-22|Delivered|Marketplace|6.99
2181|350|2025-08-28|Shipped|Web|4.99
2182|392|2026-02-02|Delivered|Mobile App|2.99
2183|114|2025-09-28|Delivered|Web|2.99
2184|12|2025-12-01|Delivered|Web|4.99
2185|243|2025-08-20|Delivered|Web|4.99
2186|321|2025-02-20|Delivered|Marketplace|6.99
2187|46|2026-04-07|Cancelled|Phone|4.99
2188|67|2026-04-01|Cancelled|Web|6.99
2189|372|2025-10-22|Delivered|Web|6.99
2190|263|2026-09-27|Processing|Web|4.99
2191|223|2025-04-14|Delivered|Web|6.99
2192|233|2026-05-11|Delivered|Mobile App|6.99
2193|99|2025-11-17|Delivered|Mobile App|0.00
2194|87|2026-03-26|Delivered|Marketplace|4.99
2195|248|2025-02-23|Delivered|Mobile App|2.99
2196|274|2026-04-02|Delivered|Mobile App|4.99
2197|198|2025-09-05|Delivered|Web|0.00
2198|216|2025-12-12|Delivered|Web|2.99
2199|212|2026-02-03|Delivered|Web|2.99
2200|110|2025-01-10|Returned|Mobile App|14.99
2201|7|2026-01-10|Delivered|Web|2.99
2202|37|2026-04-28|Delivered|Web|9.99
2203|75|2026-07-22|Delivered|Web|2.99
2204|335|2026-09-20|Shipped|Mobile App|2.99
2205|110|2026-06-23|Shipped|Web|9.99
2206|22|2026-01-03|Delivered|Mobile App|14.99
2207|171|2025-09-08|Shipped|Mobile App|2.99
2208|59|2025-11-26|Shipped|Marketplace|6.99
2209|213|2025-06-15|Shipped|Mobile App|0.00
2210|60|2025-07-31|Delivered|Mobile App|2.99
2211|199|2026-05-11|Delivered|Mobile App|4.99
2212|114|2025-10-14|Shipped|Web|4.99
2213|309|2025-09-27|Delivered|Web|0.00
2214|262|2026-07-04|Delivered|Mobile App|4.99
2215|30|2025-02-11|Delivered|Marketplace|2.99
2216|286|2025-03-30|Delivered|Marketplace|4.99
2217|332|2025-10-10|Delivered|Marketplace|2.99
2218|63|2025-07-22|Delivered|Web|4.99
2219|8|2025-03-22|Delivered|Mobile App|2.99
2220|133|2025-06-26|Delivered|Web|2.99
2221|354|2025-02-23|Cancelled|Web|0.00
2222|239|2026-07-06|Delivered|Mobile App|4.99
2223|80|2026-03-21|Returned|Web|2.99
2224|282|2026-07-17|Returned|Web|4.99
2225|82|2025-07-07|Delivered|Web|2.99
2226|42|2025-03-30|Delivered|Web|4.99
2227|181|2026-01-31|Delivered|Web|0.00
2228|280|2026-02-11|Delivered|Marketplace|2.99
2229|203|2025-01-22|Delivered|Web|4.99
2230|156|2026-07-18|Delivered|Mobile App|6.99
2231|160|2025-11-07|Delivered|Mobile App|2.99
2232|129|2025-11-09|Cancelled|Web|4.99
2233|366|2025-06-28|Cancelled|Web|6.99
2234|110|2025-05-25|Delivered|Mobile App|6.99
2235|363|2025-02-15|Returned|Mobile App|6.99
2236|16|2026-05-25|Shipped|Marketplace|9.99
2237|317|2026-06-28|Delivered|Mobile App|2.99
2238|105|2026-03-19|Cancelled|Web|4.99
2239|396|2025-06-06|Delivered|Mobile App|4.99
2240|215|2026-01-15|Delivered|Web|2.99
2241|50|2026-02-25|Delivered|Web|4.99
2242|103|2025-12-28|Delivered|Marketplace|2.99
2243|192|2026-07-20|Delivered|Marketplace|4.99
2244|263|2025-11-05|Delivered|Marketplace|9.99
2245|378|2026-04-09|Shipped|Mobile App|4.99
2246|140|2026-03-10|Delivered|Web|4.99
2247|66|2025-12-08|Shipped|Mobile App|4.99
